"","x"
"1",0.97190240047499
"2",0.983881819842064
"3",0.987064729808995
"4",0.984813890392524
"5",0.973842182656519
"6",0.960973495717369
"7",0.983261065464384
"8",0.996491298250406
"9",0.989592206246165
"10",0.984530958962398
"11",0.923165870781756
"12",0.993961504491512
"13",0.952551326459482
"14",0.968190137626319
"15",0.957067892305561
"16",0.975443471895509
"17",0.988349989948384
"18",0.988629793223236
"19",0.988206137709227
"20",0.969281633089035
"21",0.975444134360486
"22",0.978910109194654
"23",0.987852354192621
"24",0.989267872024308
"25",0.9875104969517
"26",0.844564339480626
"27",0.987399194133719
"28",0.943004779573679
"29",0.984563382707313
"30",0.941652405817023
"31",0.979423919174483
"32",0.908554910930881
"33",0.985424959853255
"34",0.982928937002338
"35",1.02590410784704
"36",1.00340754685652
"37",0.986580044397748
"38",0.996739353829407
"39",0.963265588489179
"40",0.99554175530934
"41",0.913563233494002
"42",1.00147819449729
"43",0.941460026603243
"44",0.988394190047508
"45",0.996062755545618
"46",0.971708029270195
"47",0.168567228378636
"48",0.727286941717517
"49",0.974676001632345
"50",0.978379172269561
"51",0.954602291681287
"52",0.921032658952106
"53",0.931418152560507
"54",0.966045179218545
"55",0.960318834188721
"56",0.979750540016645
"57",0.976124425288776
"58",0.989489769999778
"59",0.989204690628646
"60",0.937336732348057
"61",0.973416636113745
"62",0.976389393606292
"63",0.980273629074047
"64",0.983017059750167
"65",0.968965448597514
"66",0.990475731452045
"67",0.980694869432351
"68",0.691054958108216
"69",0.835708733225645
"70",0.943095731015158
"71",0.982247519878611
"72",0.998971661320256
"73",0.985710273341418
"74",0.968340415021534
"75",0.983247708568402
"76",1.0004233526304
"77",0.866142374114304
"78",0.960958660573451
"79",0.975239420424192
"80",0.991624362625647
"81",0.976173960067468
"82",0.989053726025111
"83",0.984552816088932
"84",0.971915413731648
"85",0.977063347332953
"86",0.98927610833827
"87",0.94235370944302
"88",0.988189582993107
"89",0.986088666818159
"90",1.01404182363121
"91",0.995659581607394
"92",0.98413699509967
"93",0.981155679723709
"94",0.970185800473127
"95",0.990368778206843
"96",0.865512350287793
"97",0.973563802717531
"98",0.981900603613355
"99",0.933174603423136
"100",0.958533868386772
"101",0.987956211212833
"102",0.991652324461828
"103",0.959088699013516
"104",0.983608392027502
"105",0.983355592167609
"106",0.990624089236819
"107",0.972154154198698
"108",0.980297056569985
"109",0.986077943590728
"110",0.986867434323682
"111",0.974166599247285
"112",0.99485711652882
"113",0.96965993948202
"114",0.971538290731821
"115",0.978335394008333
"116",0.976625951878531
"117",0.98848131921228
"118",0.980540614511744
"119",0.996478653293572
"120",0.999269803735406
"121",0.978617389048982
"122",0.962271633331623
"123",0.986355571628991
"124",0.978852386180493
"125",0.976725669137515
"126",0.969456847454272
"127",0.953499310350922
"128",0.951687485331101
"129",0.98375886464386
"130",0.987232567894287
"131",0.988288097448069
"132",0.993395938768262
"133",0.996317125560171
"134",0.937131030933227
"135",0.942855220118096
"136",0.983017059750167
"137",0.986386877739492
"138",1.00318842228898
"139",0.909001980142844
"140",0.97941751209053
"141",0.856673113688053
"142",0.820979196311227
"143",0.990175148504624
"144",0.908237389865271
"145",0.984462090223928
"146",0.975471151306855
"147",0.988267555370826
"148",0.971232069254213
"149",1.00955717682097
"150",0.946720446520466
"151",0.987757982822225
"152",0.997692800474493
"153",0.98794194581029
"154",0.98217232167609
"155",0.990078613871691
"156",1.0058593739294
"157",0.968571070339977
"158",0.995723727264394
"159",0.988970572343004
"160",1.01109512263816
"161",0.96711825836916
"162",0.907224070635012
"163",1.0224079950181
"164",0.985934271943039
"165",0.988140648582673
"166",1.07818907827368
"167",1.00055248402526
"168",1.00094342893589
"169",0.880634467239387
"170",0.937146006520037
"171",0.950785167650379
"172",1.0098651105159
"173",0.784093547734481
"174",0.929700464746097
"175",0.908937566835218
"176",1.00014678193637
"177",0.98667978282574
"178",0.979671241272219
"179",0.989554055244835
"180",0.984082223409162
"181",0.978221933613642
"182",0.987894534391165
"183",0.978139639528912
"184",0.984477541748079
"185",0.952895969369091
"186",0.995091962084301
"187",0.990247030236662
"188",0.977453768171722
"189",0.984367836925451
"190",0.984929056537556
"191",0.917869003993997
"192",0.969915902604856
"193",0.984193137331337
"194",0.989749363634719
"195",0.982670660400214
"196",0.986438257716013
"197",0.972924351799766
"198",0.971644498693239
"199",0.987741588561628
"200",0.991710478222709
"201",0.984517285182194
"202",0.967959751987349
"203",0.990846412529955
"204",0.88493620334999
"205",0.981150457138592
"206",0.903669695706771
"207",0.915059925408134
"208",0.888986735869035
"209",0.0504919263241957
"210",0.977578779978822
"211",0.932466136082944
"212",0.730515903938773
"213",0.953147796901812
"214",0.940891490319381
"215",0.257294579804565
"216",1.0033981398825
"217",0.950217224992218
"218",0.982740435485221
"219",0.979747172590783
"220",0.981783030801511
"221",0.989962598876021
"222",0.982042342501753
"223",0.948806300246782
"224",0.951737500117581
"225",0.971657188899232
"226",0.984260288990362
"227",0.977952585679757
"228",0.947270634117101
"229",1.0179548216282
"230",0.991521672998587
"231",0.982316104372895
"232",1.02888000578253
"233",0.989748253362771
"234",0.953049104315259
"235",0.992812556365932
"236",0.989379431499119
"237",0.972502143909549
"238",0.973509328049913
"239",0.976195501616481
"240",0.986764718343808
"241",0.956408382571047
"242",0.893174123375052
"243",0.92348322669855
"244",0.965148602001022
"245",0.97534696383315
"246",0.971121109663027
"247",0.980429958091973
"248",0.991964167373293
"249",0.969628313303889
"250",0.960486707517534
"251",0.991467471715933
"252",0.970492485489394
"253",0.979865875161564
"254",0.986342310401475
"255",0.988735468224864
"256",0.977663947294688
"257",0.980775981266927
"258",0.942406406995311
"259",0.988859517528804
"260",0.983866686476893
"261",0.983839473997645
"262",0.986821769341643
"263",0.986548029902671
"264",0.987384434654342
"265",0.984348635896019
"266",0.996191762279509
"267",0.957661130186537
"268",0.988991899716148
"269",1.00308343983749
"270",0.964028876608349
"271",0.976572161417421
"272",0.97831935160761
"273",0.991197120689917
"274",0.978990905177072
"275",0.987282750339665
"276",0.992597109139877
"277",0.990355476646802
"278",0.986631052403621
"279",0.992900963245198
"280",0.987046761030265
"281",0.990510142321158
"282",0.942582921498477
"283",0.957826884852921
"284",0.982804939711931
"285",0.982987457323184
"286",0.977910860471364
"287",0.961320030834602
"288",0.992412150908748
"289",0.970379690796543
"290",0.971691530359168
"291",0.971328638806511
"292",0.871951558935556
"293",0.395845043219929
"294",0.978734313343054
"295",0.964608254023662
"296",0.991766154586602
"297",0.95823174630486
"298",0.985766680644624
"299",0.996909493408816
"300",0.979566147783092
"301",0.968298833560103
"302",0.988290236622411
"303",0.983810189518078
"304",0.975228755186711
"305",0.968440789181794
"306",0.977821233760897
"307",0.955128019042706
"308",0.990265359097054
"309",0.95124885417288
"310",0.99439421975756
"311",0.976809835881283
"312",0.990659154253908
"313",0.920411984132694
"314",0.988427018858531
"315",0.984880874440571
"316",0.986912512550271
"317",0.881926265022123
"318",0.989554055244835
"319",0.985726796891413
"320",0.975767971076309
"321",0.973202147754803
"322",0.979280987220993
"323",0.971802942298948
"324",0.954834175956095
"325",0.989329821180682
"326",0.950038515192068
"327",0.987382482633271
"328",0.985314519991319
"329",0.986622755927154
"330",0.97802650294925
"331",0.800106325727956
"332",0.955597274207037
"333",0.986453080070672
"334",0.980637073345539
"335",0.991467471715933
"336",0.472229181779945
"337",0.974560138389702
"338",0.986106321894335
"339",0.983926334443479
"340",0.990566459578165
"341",0.856603365441331
"342",0.955468984298397
"343",0.991473881738962
"344",0.912018221828833
"345",0.971645650474042
"346",0.984097208746704
"347",0.991324156611985
"348",0.990546846881479
"349",0.989236491049359
"350",0.985441085467967
"351",0.859644170735265
"352",0.989596328531192
"353",0.981174891206492
"354",0.976615986793262
"355",0.974522563705623
"356",0.975701185397586
"357",0.978819248162364
"358",0.983700926263249
"359",0.94114472238279
"360",0.87310051104741
"361",0.67191007170993
"362",0.982216043250083
"363",0.930180529628078
"364",0.908210195657535
"365",0.987962436022228
"366",0.988535308643238
"367",0.985620016782711
"368",0.943376355918418
"369",0.985579904043708
"370",0.991943878722824
"371",0.971477979934047
"372",0.982202677897283
"373",0.981716758481031
"374",0.934451031487767
"375",0.921621862995936
"376",0.986516397005546
"377",0.984772613879902
"378",0.986557944638463
"379",0.927615262131213
"380",0.943748632894946
"381",0.986110166238719
"382",0.991204209253406
"383",0.976795299839234
"384",0.947800358899026
"385",0.972936273341671
"386",0.995629019420525
"387",0.985020900253616
"388",0.983822172044346
"389",0.966969008946519
"390",0.993121518373903
"391",0.990061976554447
"392",0.939632230608839
"393",0.991467471715933
"394",0.978528919745763
"395",0.915725993761341
"396",0.664117824464171
"397",0.988272977287525
"398",0.993755585246767
"399",0.981482299202104
"400",0.992160754429523
"401",0.992384673705308
"402",0.95334187464025
"403",0.989202671887239
"404",0.987370066080731
"405",0.872354270824852
"406",0.93536562317908
"407",0.962396490252605
"408",0.982496086039393
"409",0.985914993714152
"410",0.991470471025337
"411",0.980630247872956
"412",0.981047605772322
"413",0.989560857601669
"414",0.986238614390782
"415",0.959794178006702
"416",0.983141439115993
"417",0.89731528499047
"418",0.928871287418843
"419",0.95426528431998
"420",0.991353691635071
"421",0.98937059612279
"422",0.991467471715933
"423",1.00165988002136
"424",0.968542771903181
"425",0.943637635058897
"426",0.98237960315237
"427",0.990696765461163
"428",0.949597668848077
"429",0.875830131992435
"430",0.978902339881974
"431",0.986326437916784
"432",0.982960354871153
"433",0.981559949326327
"434",0.950717659616793
"435",0.786485186380309
"436",0.983059823487399
"437",0.990444764463808
"438",0.988020922652078
"439",0.933125944598422
"440",0.973499097128808
"441",0.992132397196454
"442",0.961131302057781
"443",0.990701828514692
"444",0.979627188522033
"445",0.934943356662734
"446",0.99588459987668
"447",0.98053209749657
"448",0.907903396698286
"449",0.865182089495425
"450",0.101082435103938
"451",0.974819188099731
"452",0.984099793496788
"453",0.683983794892892
"454",0.967213804912436
"455",0.963619325624405
"456",0.81623670957901
"457",0.983840335348238
"458",0.919685664841291
"459",0.985555601375115
"460",0.918882978807875
"461",0.981427948976809
"462",0.885984241215929
"463",0.989326399863638
"464",0.963344382517638
"465",0.983048853255219
"466",0.987470263177373
"467",0.980388940550361
"468",0.987831928039149
"469",0.91173495424716
"470",0.951899020299932
"471",1.02133326633875
"472",0.880353412300901
"473",0.885172676112435
"474",0.966757332185567
"475",0.990706282794236
"476",1.03383892960977
"477",0.992292224711734
"478",0.994038398112179
"479",0.992009556083905
"480",0.968513463635638
"481",0.987934171937442
"482",0.97288335878574
"483",0.944920916876411
"484",0.97926272973814
"485",0.975513399277291
"486",0.961284235835465
"487",0.978265850674895
"488",0.951446927650083
"489",0.985647611004296
"490",0.988427018858531
"491",0.988074336930936
"492",0.98883768121837
"493",0.486873306158626
"494",0.97685420011621
"495",0.98082352494927
"496",0.975840165011116
"497",0.943176054378093
"498",0.856060096764933
"499",0.984922597136696
"500",0.988821396350744
"501",0.981592939541737
"502",0.918301992245851
"503",0.987313384166184
"504",0.983493794522372
"505",0.979241196183244
"506",0.978393281706865
"507",0.977460002887599
"508",0.986720683333865
"509",0.991433462849631
"510",0.986322183328935
"511",0.977796610778399
"512",0.976354203007774
"513",0.992354485726832
"514",0.985987929038016
"515",0.982247519878611
"516",0.980410839086842
"517",0.983244951202422
"518",0.895642948123186
"519",0.988760078522218
"520",0.98610292147427
"521",0.964959696027308
"522",0.980869734840451
"523",1.02914549150287
"524",0.953294309963336
"525",0.984245550410444
"526",0.984608763982072
"527",0.940273914961479
"528",0.991394073769909
"529",0.958472575526455
"530",0.984300879912536
"531",0.970249461873944
"532",0.985175472760693
"533",0.978027919799818
"534",0.944436006601137
"535",0.991461581743309
"536",0.983715765048064
"537",0.946494452628948
"538",0.982017744377561
"539",0.934285949995733
"540",0.943946365562303
"541",0.945475298406212
"542",0.971674406722721
"543",0.979881896124289
"544",0.98727083962657
"545",0.979348620606868
"546",0.989748253362771
"547",0.970029980458046
"548",0.983223681754004
"549",0.975265248298681
"550",0.807053719645266
"551",0.971794030135729
"552",0.979222943244331
"553",0.98669579944028
"554",0.972230482358102
"555",0.981966569588975
"556",0.968672549390099
"557",0.98034887091809
"558",0.98261124009411
