"","x"
"1",0.958678840870386
"2",0.981179117933623
"3",0.98653745742842
"4",0.988665412787465
"5",0.96296144733586
"6",0.967231597463436
"7",0.984409723180775
"8",0.997619044146983
"9",0.992542438760504
"10",0.984696904950578
"11",0.937497493450758
"12",0.98842201467036
"13",0.958146445659892
"14",0.966496632354362
"15",0.96954595010149
"16",0.966226362706098
"17",0.99775477510708
"18",0.993416805044803
"19",0.992741199843201
"20",0.965234420543221
"21",1.00587712049404
"22",0.970589365795112
"23",0.988321379884286
"24",0.995283842275992
"25",0.990786999301843
"26",0.811696524533763
"27",0.992044245273326
"28",0.942733495390983
"29",0.97187737776598
"30",0.92506456680739
"31",0.980264678175179
"32",0.905184037563681
"33",0.983907434464617
"34",0.982736941804519
"35",1.06839224280469
"36",1.04368204644491
"37",0.99189473692067
"38",1.00324069893953
"39",0.943433999034006
"40",0.997194235263011
"41",0.939634315091826
"42",1.00585928836448
"43",0.956302619246472
"44",0.993422421588306
"45",1.01528257002055
"46",0.92927489753904
"47",0.145643310449106
"48",0.771432668341642
"49",0.959400944928337
"50",0.978800486728616
"51",0.945234852727864
"52",0.914626551611773
"53",0.948021329176409
"54",0.975473424401262
"55",0.974858882068802
"56",0.981384635207271
"57",0.975398140706417
"58",0.98993653296767
"59",0.989539677674743
"60",0.935366230505073
"61",0.962373670780943
"62",0.976235616482058
"63",0.981454608949418
"64",0.986397346990458
"65",0.962223817303921
"66",0.989630305316658
"67",0.985604835628701
"68",0.660591463607409
"69",0.773608128473631
"70",0.927275400828686
"71",0.98158390395404
"72",1.00019516557994
"73",0.987790893572552
"74",0.983460003512952
"75",0.98744232137307
"76",1.0151307355095
"77",0.880834855559746
"78",0.956975175266929
"79",0.97461961757913
"80",0.992836389506426
"81",0.977105121741215
"82",0.99035803180668
"83",0.987104135617375
"84",0.970067093672714
"85",0.984021962974832
"86",0.989277546477254
"87",0.910169001750571
"88",0.987118645058663
"89",0.984680781417518
"90",1.02511478148481
"91",1.02144826248684
"92",0.984405402278174
"93",0.977987200873915
"94",0.965381626684986
"95",0.990198699681395
"96",0.849062267067548
"97",0.969827992596846
"98",0.970523890054466
"99",0.949206315650572
"100",0.970713934138649
"101",0.994179069623406
"102",0.999022183589569
"103",0.980579850557415
"104",0.988796839042503
"105",0.985251978586029
"106",0.991837436068864
"107",0.972055255121959
"108",0.980118449544951
"109",0.974807404947593
"110",0.982703612451119
"111",0.982388793627791
"112",1.000364529423
"113",0.982139502206963
"114",0.957799487249427
"115",0.975287950971271
"116",0.975776356335211
"117",0.988729613361622
"118",0.981595614224405
"119",1.00293487674183
"120",1.0042248746339
"121",0.97610470905477
"122",0.956083283024887
"123",0.985810332562552
"124",0.989193223671304
"125",0.971711596252343
"126",0.972933766759962
"127",0.954229823237908
"128",0.951383925419091
"129",0.984466422759818
"130",0.988178432206627
"131",0.997510225678188
"132",0.995028809098645
"133",1.00360547628951
"134",0.968942382455412
"135",0.931728272117624
"136",0.986397346990458
"137",0.988554440518899
"138",1.02156816521675
"139",0.957605340263464
"140",0.978272298643361
"141",0.897129701593183
"142",0.83805848656763
"143",0.989404258593712
"144",0.857032345878387
"145",0.987499845270664
"146",0.97989637842103
"147",0.985066345234885
"148",0.973958754472571
"149",1.00920115958391
"150",0.957540847093069
"151",0.980423098686617
"152",0.997993386899044
"153",0.98776524134997
"154",0.987584690799497
"155",0.994396422798063
"156",1.01018753986878
"157",0.977618888409205
"158",0.997804946392242
"159",0.998002004207456
"160",1.01428873994711
"161",0.960251744393277
"162",0.877101845623612
"163",1.0303541193367
"164",0.980849839520854
"165",0.998342840917216
"166",1.08062404346474
"167",1.03992204285141
"168",1.00531109715609
"169",0.880047958994907
"170",0.92486572831773
"171",0.959341558267135
"172",1.00011405644481
"173",0.817572794792248
"174",0.933700650838119
"175",0.9546228291053
"176",1.01308865145965
"177",0.982156154036592
"178",0.982266079291468
"179",0.989515168260387
"180",0.983084796609445
"181",0.976057178869424
"182",0.99160595212006
"183",0.9833536567427
"184",0.985181361490033
"185",0.969485107672433
"186",1.0279144909558
"187",0.992257320504655
"188",0.972147663062147
"189",0.986790682215315
"190",0.980864857552019
"191",0.902583761096
"192",0.966253633606076
"193",0.982758366291971
"194",0.99730182066252
"195",0.986029792643444
"196",0.983603284080663
"197",0.974488306730502
"198",0.971261993882452
"199",0.988121860135575
"200",0.995559401944874
"201",0.9848926747905
"202",0.974232434169895
"203",0.990467335474657
"204",0.894895899579366
"205",0.973652880438156
"206",0.931680072741517
"207",0.883650551076244
"208",0.882221440041297
"209",0.0232681340130224
"210",1.02017497300822
"211",0.953850157228048
"212",0.803110320416099
"213",0.965460326554521
"214",0.913834291012453
"215",0.21093570998507
"216",1.02140128222846
"217",0.942331454996447
"218",0.995418672255821
"219",0.983127267381176
"220",0.985468082586603
"221",0.99801707741838
"222",0.984436364980102
"223",0.94384735277163
"224",0.991717487956328
"225",0.966651486964062
"226",0.989534621469455
"227",0.981814897985823
"228",0.935473333806427
"229",1.01678801249924
"230",0.986748556784139
"231",0.986316529647691
"232",1.05895621928219
"233",0.990174179603314
"234",0.958219921967923
"235",0.996008653668636
"236",0.995346952080115
"237",0.973221119841143
"238",0.973812734830518
"239",0.98942881603371
"240",0.985396401213783
"241",0.948858363567615
"242",0.88210518360408
"243",0.962840984833044
"244",0.953333285656737
"245",1.00714727063496
"246",0.969159538325019
"247",0.98019448562752
"248",0.994555151843492
"249",0.974725536006991
"250",0.966007592287151
"251",0.992708237321185
"252",0.967710029304764
"253",0.97989324559233
"254",0.989801562424465
"255",0.992168500941284
"256",0.976544531575579
"257",0.9850936666297
"258",0.905835178022035
"259",0.99876341033654
"260",0.989308644843068
"261",1.01186609014842
"262",0.989135502199968
"263",0.982173918162799
"264",0.986899847910016
"265",0.989780427063902
"266",1.00740906562883
"267",0.935358786847207
"268",0.986928496763665
"269",1.00150179722867
"270",0.949738978174773
"271",0.949889539779995
"272",0.98565741838796
"273",1.01578764710502
"274",0.978464685576907
"275",0.980862467496863
"276",0.997281923731231
"277",0.994017533285538
"278",0.98881019730546
"279",0.996964842362946
"280",0.985353168178699
"281",0.992920608736742
"282",0.927450621456686
"283",0.952023125874844
"284",0.983824324759436
"285",0.986581213222511
"286",0.975892273846385
"287",0.944829009537677
"288",0.994294076346748
"289",0.963405274091105
"290",0.976131477219735
"291",0.957062293032108
"292",0.873774526512642
"293",0.375968887971934
"294",0.974512135903748
"295",0.963771577210814
"296",0.993123474624338
"297",0.98415105075508
"298",0.987589062473002
"299",1.0053052812243
"300",0.983618647638173
"301",0.961599476806754
"302",0.991000179040151
"303",0.981578569776658
"304",0.976188776915481
"305",0.972813921451771
"306",0.97614350937535
"307",0.949853580181426
"308",0.991985055267253
"309",0.992200866346513
"310",0.989755300529998
"311",0.974170329312178
"312",0.991401174233238
"313",0.908047873903439
"314",0.994260937349118
"315",0.986665593715449
"316",0.988706373378041
"317",0.894270753509439
"318",0.989515168260387
"319",0.985135186759888
"320",0.966732112698375
"321",0.972194093327822
"322",0.986748430433731
"323",0.962289456782072
"324",0.957681346416333
"325",0.991671002316394
"326",0.982818758484276
"327",0.987169646252571
"328",0.981242631157866
