"","x"
"1",0.962565211047747
"2",0.965678769316758
"3",0.984158905482607
"4",0.98432173259005
"5",0.979183584251759
"6",0.959745139603777
"7",0.983938136304765
"8",0.989042118687995
"9",0.971909699907627
"10",0.988123687640682
"11",0.936336411808753
"12",0.975836560083616
"13",0.96696206168661
"14",0.967989474307405
"15",0.930301006286223
"16",0.980162657588134
"17",0.982334152706394
"18",0.985422064069844
"19",0.986622423332647
"20",0.982568069088087
"21",0.950294523641341
"22",0.981224067174811
"23",0.986317517411503
"24",0.987617598879005
"25",0.987831563689095
"26",0.911245645717901
"27",0.980662013366999
"28",0.973543112586294
"29",0.974890557269787
"30",0.952104522833265
"31",0.972884401124768
"32",0.94351825731775
"33",0.98506458367075
"34",0.987626413206758
"35",0.955428034068351
"36",0.927116860821345
"37",0.970378659961557
"38",0.934936975306448
"39",0.943239009858321
"40",0.988584720628172
"41",0.688177377017141
"42",0.989687134016808
"43",0.804980048542363
"44",0.981345157886552
"45",0.969876278104462
"46",0.920026436940186
"47",0.355119836226105
"48",0.680748069967002
"49",0.962989787567806
"50",0.976460457698742
"51",0.968083215859697
"52",0.93664280780238
"53",0.877576895302554
"54",0.956254279132888
"55",0.967073885912647
"56",0.979498941612296
"57",0.961440950258007
"58",0.987937836559547
"59",0.983736624475621
"60",0.942189811553048
"61",0.985524940943039
"62",0.984844432301335
"63",0.979103214027046
"64",0.983967576439692
"65",0.970088031284169
"66",0.988006716221634
"67",0.97943050664812
"68",0.85442661208861
"69",0.939438292287057
"70",0.950876960013553
"71",0.986999531714079
"72",0.985887667213939
"73",0.981674749839877
"74",0.937845752388975
"75",0.983199452315511
"76",0.917727691081412
"77",0.862183420411922
"78",0.959604021275249
"79",0.982933021207211
"80",0.987111409470641
"81",0.982668140291452
"82",0.987378983564997
"83",0.987180553534297
"84",0.982971179532817
"85",0.971771460755438
"86",0.987937836559547
"87",0.953713403671806
"88",0.98717307103782
"89",0.97641802979261
"90",0.965970955612959
"91",0.933896041816511
"92",0.986970053518152
"93",0.987411425652919
"94",0.967809805445441
"95",0.987652484696625
"96",0.912592365346198
"97",0.984291784407866
"98",0.98657505229048
"99",0.891009438388285
"100",0.967053982840124
"101",0.984242769379768
"102",0.986117707646216
"103",0.929136532195625
"104",0.98266382472872
"105",0.98048163963429
"106",0.987887548350065
"107",0.970911239563289
"108",0.980570369133196
"109",0.984712635143457
"110",0.986304865188502
"111",0.970437692756908
"112",0.98771272043481
"113",0.931461543976229
"114",0.975632103569175
"115",0.978092307355975
"116",0.979235520918986
"117",0.987531035963662
"118",0.983950305316673
"119",0.984850963296628
"120",0.987524512473769
"121",0.986297360124656
"122",0.975175336713477
"123",0.983771321596626
"124",0.981425523284188
"125",0.979961547215329
"126",0.976006821764524
"127",0.948431499956957
"128",0.931696335982476
"129",0.975413734225133
"130",0.978934401721424
"131",0.947807733341413
"132",0.987640959348516
"133",0.985248656674184
"134",0.925856089067033
"135",0.948625802428831
"136",0.983967576439692
"137",0.985777316771925
"138",0.982223347064153
"139",0.826783494369503
"140",0.983329813605723
"141",0.882073022378637
"142",0.854465798698873
"143",0.983131320880584
"144",0.978036918561969
"145",0.982874790900067
"146",0.973434710600036
"147",0.986286412563376
"148",0.950259927041063
"149",0.990617881567497
"150",0.959526202209148
"151",0.984908314513655
"152",0.979526783338702
"153",0.987388423934961
"154",0.978611813720751
"155",0.983329249439676
"156",0.978046382324593
"157",0.97268984076761
"158",0.988408715075461
"159",0.987736658803073
"160",0.983588442706288
"161",0.977691023982132
"162",0.934983552632561
"163",0.996188273566185
"164",0.986126822070714
"165",0.982393447512635
"166",0.875784594757583
"167",0.861605683453267
"168",0.989217051698266
"169",0.918367234784974
"170",0.974195985343825
"171",0.976013035644502
"172",0.858208325087432
"173",0.779876375356831
"174",0.977788803184595
"175",0.861452826550359
"176",0.988477138925614
"177",0.985711326051024
"178",0.979798640419601
"179",0.987937836559547
"180",0.987017201564435
"181",0.977617024894784
"182",0.984127185134762
"183",0.973189352975337
"184",0.985333162664634
"185",0.937108074052494
"186",0.944389266452654
"187",0.98794259186688
"188",0.984445759733091
"189",0.9853996713108
"190",0.9851476407663
"191",0.940991856013405
"192",0.975302641794181
"193",0.980325514627672
"194",0.986240579431952
"195",0.984898649543655
"196",0.986646925181074
"197",0.976227670582752
"198",0.974902260300684
"199",0.987540476333626
"200",0.987879460774005
"201",0.980524965515016
"202",0.971964607271677
"203",0.974851615026312
"204",0.883517168337137
"205",0.981339100040671
"206",0.889890875638611
"207",0.941426929134774
"208",0.92465318943558
"209",0.30823500959696
"210",0.915740004975469
"211",0.906771201311397
"212",0.678625589811185
"213",0.952809830893612
"214",0.969160115296614
"215",0.444960045368024
"216",0.918334151337316
"217",0.966225328498124
"218",0.954791977185605
"219",0.982569041426328
"220",0.982748968317108
"221",0.985810682314281
"222",0.983285905842944
"223",0.963031373463251
"224",0.903119784594384
"225",0.983914123446599
"226",0.984032663355209
"227",0.946190581307295
"228",0.944603219076767
"229",0.954399943219728
"230",0.98342060176245
"231",0.982406882130199
"232",0.893324756847341
"233",0.986659974357161
"234",0.94990407980824
"235",0.987492551575231
"236",0.982897294029925
"237",0.9697620019852
"238",0.97987841231162
"239",0.965567362560859
"240",0.986747156941837
"241",0.978447299723083
"242",0.903789834725751
"243",0.875722421183921
"244",0.981242264153797
"245",0.948368219550792
"246",0.981322016908171
