"","x"
"1",0.968339321354221
"2",0.970474539627749
"3",0.987552826687996
"4",0.984751956661572
"5",0.977530368642384
"6",0.960113423194635
"7",0.984242387792923
"8",0.991804501270734
"9",0.974694346681785
"10",0.985626289243187
"11",0.921794761086698
"12",0.986875314383203
"13",0.961127500244914
"14",0.964049483001648
"15",0.936812163207987
"16",0.979502233271531
"17",0.9841495916235
"18",0.986200361733689
"19",0.987001460472348
"20",0.977410435585476
"21",0.952479434450912
"22",0.980418503231956
"23",0.9871420821288
"24",0.991157934872062
"25",0.989930146209252
"26",0.869971709198643
"27",0.981246189928112
"28",0.967269290653396
"29",0.98152419545213
"30",0.954952364884067
"31",0.970717369272016
"32",0.923111771614997
"33",0.986740766282453
"34",0.989015767083757
"35",0.994872538164376
"36",0.968844125308131
"37",0.973040571242124
"38",0.969702340422232
"39",0.961056916661721
"40",0.987322113264803
"41",0.745587482154717
"42",0.995296612168447
"43",0.801728248281561
"44",0.984636987867243
"45",0.972663677905158
"46",0.949419611764566
"47",0.244626405423978
"48",0.680470274549705
"49",0.965704154664931
"50",0.971426780956006
"51",0.960226475463662
"52",0.929799327910881
"53",0.904700351170473
"54",0.954866854630813
"55",0.964568440121453
"56",0.980180464672428
"57",0.967626700591159
"58",0.98965993066095
"59",0.985192435258888
"60",0.930598076882464
"61",0.984133555041144
"62",0.980690796553279
"63",0.978208423549253
"64",0.983599878115547
"65",0.9775164338716
"66",0.990457681107369
"67",0.977081957466953
"68",0.828903864395021
"69",0.910755876936468
"70",0.950537784211813
"71",0.984870971144481
"72",0.989908147012516
"73",0.980885306562249
"74",0.945588225911302
"75",0.982268845271105
"76",0.948371012111779
"77",0.856231724788563
"78",0.959856367614699
"79",0.979950254937331
"80",0.989865405504672
"81",0.980240402560009
"82",0.988735593099052
"83",0.985711784662702
"84",0.979515605073689
"85",0.97742864596247
"86",0.989570523103971
"87",0.953208090409229
"88",0.987469384542455
"89",0.977631273796721
"90",0.981590072642102
"91",0.949166064198637
"92",0.985205012543991
"93",0.987653520406991
"94",0.964774326566146
"95",0.989933529873654
