"","x"
"1",0.963092650492383
"2",0.970116147107982
"3",0.986731359685798
"4",0.984033762493597
"5",0.976601196376905
"6",0.957340002339072
"7",0.984203287465368
"8",0.992655214258152
"9",0.969928620766942
"10",0.987815715274607
"11",0.924240509770714
"12",0.993180902062269
"13",0.966076679144762
"14",0.963460020105054
"15",0.933011990805902
"16",0.981066703606478
"17",0.986139476040136
"18",0.985645189422797
"19",0.987195677465526
"20",0.978039750851125
"21",0.949915975887164
"22",0.978186606335887
"23",0.986484511662908
"24",0.989923816761928
"25",0.990148737411468
"26",0.892592100770805
"27",0.980512342926597
"28",0.963198503904987
"29",0.978695638916284
"30",0.9500154419247
"31",0.969434657787229
"32",0.929401996533254
"33",0.986186101472774
"34",0.988538039598509
"35",0.977589247091617
"36",0.94907561845202
"37",0.972874535451262
"38",0.949654832878997
"39",0.949409453430718
"40",0.990293444712931
"41",0.715817329157198
"42",0.996300357207236
"43",0.776232837847569
"44",0.987129408830055
"45",0.970991429650606
"46",0.935768564407169
"47",0.257774307286738
"48",0.659995788953832
"49",0.960572630490867
"50",0.972123582219125
"51",0.963735559196582
"52",0.924967678690335
"53",0.876338295566075
"54",0.952882211821689
"55",0.961354947785472
"56",0.9789914592435
"57",0.965603310645245
"58",0.989270274442104
"59",0.984370132189223
"60",0.9389126583473
"61",0.985102050722907
"62",0.981647005731141
"63",0.977638935909152
"64",0.982704796672895
"65",0.972449552946586
"66",0.989555678850575
"67",0.977230117221776
"68",0.819973413719591
"69",0.927699482694399
"70",0.947763069980107
"71",0.985459984415223
"72",0.990663759986885
"73",0.982484996006028
"74",0.946089768079427
"75",0.982250869051803
"76",0.939835948350514
"77",0.906331123450732
"78",0.957063565670178
"79",0.979873112058975
"80",0.988631198367374
"81",0.980534983788286
"82",0.988604848161415
"83",0.985927812829408
"84",0.979633154633583
"85",0.972531013441833
"86",0.98926707171568
"87",0.961292767717805
"88",0.987827265816625
"89",0.979590229042024
"90",0.977068217884238
"91",0.948208050818718
"92",0.985593596081622
"93",0.987226934146569
"94",0.970782495387692
"95",0.989519316026948
"96",0.914744804375555
"97",0.979285282983966
"98",0.986315706603456
"99",0.889418760100068
"100",0.961426520318298
"101",0.983947209602174
"102",0.98721332333925
"103",0.925400406921541
"104",0.982128258109337
"105",0.979550713122636
"106",0.989564503035854
"107",0.972464622736185
"108",0.979318182450899
"109",0.987173426627885
"110",0.986918373235547
"111",0.972382439155932
"112",0.989341219682458
"113",0.926926002588193
"114",0.978248760467683
"115",0.979335683059556
"116",0.981807526805743
"117",0.988428775983883
"118",0.983231833870198
"119",0.986820194237479
"120",0.989550048845456
"121",0.983563493807494
"122",0.970126446963712
"123",0.983368112140309
"124",0.976647548492515
"125",0.978502175949347
"126",0.971111225893081
"127",0.946241642096688
"128",0.935740726682043
"129",0.976591438001475
"130",0.978515343057754
"131",0.960427298807037
"132",0.990381454716822
"133",0.98898770613959
"134",0.926812961665477
"135",0.951625241480283
"136",0.982704796672895
"137",0.98600202487961
"138",0.986909665628574
"139",0.841450168560663
"140",0.983027022226047
"141",0.866926299573268
"142",0.807607943131972
"143",0.98507809778359
"144",0.963266112487425
"145",0.98236075673919
"146",0.973479793202628
"147",0.986790462023058
"148",0.95982013321188
"149",1.00322307032124
"150",0.94742230752133
"151",0.985120599883757
"152",0.980874780168289
"153",0.988604848161415
"154",0.978612263438225
"155",0.98163062437289
"156",0.995911181295397
"157",0.970431490637559
"158",0.989545922503116
"159",0.990245546503353
"160",1.00419178302482
"161",0.972437584896865
"162",0.927618761345949
"163",1.00864425018258
"164",0.986935679609483
"165",0.982982735229676
"166",0.936440937343223
"167",0.938388308065686
"168",0.995330168683375
"169",0.919664670918198
"170",0.964963648935943
"171",0.961802354861611
"172",0.890521910091522
"173",0.78535999081251
"174",0.971643737484524
"175",0.862370906321637
"176",0.993484067452159
"177",0.99072166135006
"178",0.979800575363448
"179",0.989270274442104
"180",0.987293983896747
"181",0.977152973987517
"182",0.984826561296088
"183",0.977570772176695
"184",0.985417795214137
"185",0.936462004100559
"186",0.961678294269109
"187",0.989510859533537
"188",0.981187076134948
"189",0.984776879024375
"190",0.98498295008159
"191",0.947273634254993
"192",0.971851016705473
"193",0.981111250783436
"194",0.987570336723626
"195",0.984794510756609
"196",0.987030777034494
"197",0.972042057943936
"198",0.970685547966744
"199",0.988131282676267
"200",0.989920642480914
"201",0.984603383046299
"202",0.973204376534375
"203",0.985675494633817
"204",0.831646984703351
"205",0.981433688069127
"206",0.88982974273769
"207",0.945849644271638
"208",0.921088259961879
"209",0.175659919356824
"210",0.926658493853295
"211",0.909977892683283
"212",0.68572975118385
"213",0.946518197688205
"214",0.962397927061039
"215",0.390563156678584
"216",0.95086013038152
"217",0.966332200479107
"218",0.959031690433528
"219",0.980847553012418
"220",0.981175828220272
"221",0.986954902888321
"222",0.981429768774464
"223",0.958647117160711
"224",0.905862935833585
"225",0.979107166077802
"226",0.984456780110911
"227",0.970508769086025
"228",0.93709093898581
"229",0.962414209424644
"230",0.988214335776034
"231",0.981049138439067
"232",0.911942634925752
"233",0.988388673040812
"234",0.941847170899148
"235",0.989514120157968
"236",0.985375418353263
"237",0.969280653607808
"238",0.976050714811491
"239",0.965460706706746
"240",0.987862982863226
"241",0.978196036914807
"242",0.907657516009563
"243",0.87449784123891
"244",0.98243991363547
"245",0.954005850459622
"246",0.98120734406912
"247",0.973112769762897
"248",0.983681601889308
"249",0.963717679585831
"250",0.958893324443955
"251",0.989612300851774
"252",0.970144992690235
"253",0.985749217970607
"254",0.989002188621453
"255",0.989809182870821
"256",0.964988210608472
"257",0.971653300410267
"258",0.965120487446353
"259",0.978670393817679
"260",0.98268018164997
"261",0.927700226057551
"262",0.98600202487961
"263",0.984332618461972
"264",0.988131282676267
"265",0.97921901093926
"266",0.989752082075047
"267",0.976895559438525
"268",0.981557870803102
"269",0.98021450671912
"270",0.978669719544718
"271",0.950080069237595
"272",0.979480031596422
"273",0.952971857771138
"274",0.985387263855267
"275",0.984802854804233
"276",0.989780766760339
"277",0.989613273121015
"278",0.989632332940364
"279",0.990420267370383
"280",0.987913814904878
"281",0.989856266860884
"282",0.942759185434481
"283",0.961442830042502
"284",0.98475732488732
"285",0.978713108002055
"286",0.978982850152864
"287",0.96729034944869
"288",0.984220892972347
"289",0.979330559789226
"290",0.971657533671245
"291",0.958338382510574
"292",0.709352379001685
"293",0.659373706199403
"294",0.977760633515773
"295",0.972960696445561
"296",0.989625299865648
"297",0.950729060221501
"298",0.990443262454871
"299",0.972244034361112
"300",0.975138957335275
"301",0.971376978913835
"302",0.987370784053159
"303",0.984718756163625
"304",0.975772345111726
"305",0.971818368642581
"306",0.983952576824778
"307",0.966965272449034
"308",0.989288150028152
"309",0.919321344418082
"310",0.994991698127481
"311",0.983910086801253
"312",0.988961906858601
"313",0.932327802782533
"314",0.985649476053764
"315",0.986272456540631
"316",0.985240528943926
"317",0.896564237555818
"318",0.989270274442104
"319",0.988369024728278
"320",0.979295475954679
"321",0.977511244536293
"322",0.958318881251176
"323",0.97736889066941
"324",0.954191761855918
"325",0.985455375871799
"326",0.94027561698654
"327",0.986291259396292
"328",0.982902733519493
"329",0.986565466765295
"330",0.982150156102676
"331",0.901988033174602
"332",0.966646944717158
"333",0.90570919418195
"334",0.985159897005918
"335",0.989612300851774
"336",0.758933484261079
